mid,name,gen,hp,atk_mid,axis,loadout,spec,hit_pct,raw,after,drop_mult,taken
58,Troll,5,303,24.0,in_phys,light_PA20,0,,24,,1.0,20
58,Troll,5,303,24.0,in_phys,heavy_PA40,0,,24,,1.0,15
58,Troll,5,303,24.0,in_phys,heavy_Merien5_PA45,0,,24,,1.0,14
58,Troll,5,303,24.0,in_phys,heavy_Merien10_PA50,0,,24,,1.0,12
58,Troll,5,303,24.0,in_phys,stack_PA70,0,,24,,1.0,8
58,Troll,5,303,24.0,in_phys,cap_PA80,0,,24,,1.0,5
58,Troll,5,303,24.0,out_magic,bare,50,97,69.1,70,1.524,
58,Troll,5,303,24.0,out_magic,MS20,50,97,69.1,70,1.524,
58,Troll,5,303,24.0,out_magic,MS22_HR50,50,97,69.1,70,1.524,
58,Troll,5,303,24.0,out_magic,MS22_HR91,50,97,69.1,70,1.524,
58,Troll,5,303,24.0,out_magic,ZW20,50,97,86.4,88,1.524,
58,Troll,5,303,24.0,out_magic,ZW20_HeroMage,50,97,91.4,93,1.524,
58,Troll,5,303,24.0,out_magic,bare_HeroMage,50,97,73.1,74,1.524,
58,Troll,5,303,24.0,out_phys,bare_hand,50,79,13.0,13,1.524,
58,Troll,5,303,24.0,out_phys,LongSword+2,50,79,8.7,9,1.524,
58,Troll,5,303,24.0,out_phys,GiantSword,50,79,18.6,19,1.524,
58,Troll,5,303,24.0,out_phys,GS_Hero,50,89,23.6,24,1.524,
58,Troll,5,303,24.0,out_phys,GS_Hero_NOX,50,97,23.6,24,1.524,
58,Troll,5,303,24.0,out_phys,GS_Hero_NOX_Xelima7,50,97,30.6,32,1.524,
58,Troll,5,303,24.0,out_phys,GS_Hero_NOX_Abaddon17,50,97,40.6,42,1.524,
58,Troll,5,303,24.0,out_phys,GS_full_upg10,50,97,50.6,52,1.524,
58,Troll,5,303,24.0,in_phys,naked_PA0,50,,24,,1.524,23
58,Troll,5,303,24.0,in_phys,light_PA20,50,,24,,1.524,19
58,Troll,5,303,24.0,in_phys,heavy_PA40,50,,24,,1.524,14
58,Troll,5,303,24.0,in_phys,heavy_Merien5_PA45,50,,24,,1.524,13
58,Troll,5,303,24.0,in_phys,heavy_Merien10_PA50,50,,24,,1.524,12
58,Troll,5,303,24.0,in_phys,stack_PA70,50,,24,,1.524,7
58,Troll,5,303,24.0,in_phys,cap_PA80,50,,24,,1.524,5
59,Unicorn,8,1871,55.0,out_magic,bare,0,78,69.1,69,1.0,
59,Unicorn,8,1871,55.0,out_magic,MS20,0,78,69.1,69,1.0,
59,Unicorn,8,1871,55.0,out_magic,MS22_HR50,0,83,69.1,69,1.0,
59,Unicorn,8,1871,55.0,out_magic,MS22_HR91,0,87,69.1,69,1.0,
59,Unicorn,8,1871,55.0,out_magic,ZW20,0,78,86.4,86,1.0,
59,Unicorn,8,1871,55.0,out_magic,ZW20_HeroMage,0,78,91.4,91,1.0,
59,Unicorn,8,1871,55.0,out_magic,bare_HeroMage,0,78,73.1,73,1.0,
59,Unicorn,8,1871,55.0,out_phys,bare_hand,0,68,13.0,13,1.0,
59,Unicorn,8,1871,55.0,out_phys,LongSword+2,0,68,8.7,9,1.0,
59,Unicorn,8,1871,55.0,out_phys,GiantSword,0,68,18.6,19,1.0,
59,Unicorn,8,1871,55.0,out_phys,GS_Hero,0,78,23.6,24,1.0,
59,Unicorn,8,1871,55.0,out_phys,GS_Hero_NOX,0,88,23.6,24,1.0,
59,Unicorn,8,1871,55.0,out_phys,GS_Hero_NOX_Xelima7,0,88,30.6,31,1.0,
59,Unicorn,8,1871,55.0,out_phys,GS_Hero_NOX_Abaddon17,0,88,40.6,41,1.0,
59,Unicorn,8,1871,55.0,out_phys,GS_full_upg10,0,88,50.6,51,1.0,
59,Unicorn,8,1871,55.0,in_phys,naked_PA0,0,,55,,1.0,55
59,Unicorn,8,1871,55.0,in_phys,light_PA20,0,,55,,1.0,44
59,Unicorn,8,1871,55.0,in_phys,heavy_PA40,0,,55,,1.0,33
59,Unicorn,8,1871,55.0,in_phys,heavy_Merien5_PA45,0,,55,,1.0,31
59,Unicorn,8,1871,55.0,in_phys,heavy_Merien10_PA50,0,,55,,1.0,28
59,Unicorn,8,1871,55.0,in_phys,stack_PA70,0,,55,,1.0,17
59,Unicorn,8,1871,55.0,in_phys,cap_PA80,0,,55,,1.0,11
59,Unicorn,8,1871,55.0,out_magic,bare,50,80,69.1,70,1.524,
59,Unicorn,8,1871,55.0,out_magic,MS20,50,80,69.1,70,1.524,
59,Unicorn,8,1871,55.0,out_magic,MS22_HR50,50,85,69.1,70,1.524,
59,Unicorn,8,1871,55.0,out_magic,MS22_HR91,50,89,69.1,70,1.524,
59,Unicorn,8,1871,55.0,out_magic,ZW20,50,80,86.4,87,1.524,
59,Unicorn,8,1871,55.0,out_magic,ZW20_HeroMage,50,80,91.4,92,1.524,
59,Unicorn,8,1871,55.0,out_magic,bare_HeroMage,50,80,73.1,74,1.524,
59,Unicorn,8,1871,55.0,out_phys,bare_hand,50,70,13.0,14,1.524,
59,Unicorn,8,1871,55.0,out_phys,LongSword+2,50,70,8.7,10,1.524,
59,Unicorn,8,1871,55.0,out_phys,GiantSword,50,70,18.6,20,1.524,
59,Unicorn,8,1871,55.0,out_phys,GS_Hero,50,80,23.6,25,1.524,
59,Unicorn,8,1871,55.0,out_phys,GS_Hero_NOX,50,90,23.6,25,1.524,
59,Unicorn,8,1871,55.0,out_phys,GS_Hero_NOX_Xelima7,50,90,30.6,32,1.524,
59,Unicorn,8,1871,55.0,out_phys,GS_Hero_NOX_Abaddon17,50,90,40.6,42,1.524,
59,Unicorn,8,1871,55.0,out_phys,GS_full_upg10,50,90,50.6,52,1.524,
59,Unicorn,8,1871,55.0,in_phys,naked_PA0,50,,55,,1.524,54
59,Unicorn,8,1871,55.0,in_phys,light_PA20,50,,55,,1.524,44
59,Unicorn,8,1871,55.0,in_phys,heavy_PA40,50,,55,,1.524,33
59,Unicorn,8,1871,55.0,in_phys,heavy_Merien5_PA45,50,,55,,1.524,30
59,Unicorn,8,1871,55.0,in_phys,heavy_Merien10_PA50,50,,55,,1.524,27
59,Unicorn,8,1871,55.0,in_phys,stack_PA70,50,,55,,1.524,17
59,Unicorn,8,1871,55.0,in_phys,cap_PA80,50,,55,,1.524,11
60,Werewolf,6,771,36.0,out_magic,bare,0,96,69.1,69,1.0,
60,Werewolf,6,771,36.0,out_magic,MS20,0,96,69.1,69,1.0,
60,Werewolf,6,771,36.0,out_magic,MS22_HR50,0,97,69.1,69,1.0,
60,Werewolf,6,771,36.0,out_magic,MS22_HR91,0,97,69.1,69,1.0,
60,Werewolf,6,771,36.0,out_magic,ZW20,0,96,86.4,86,1.0,
60,Werewolf,6,771,36.0,out_magic,ZW20_HeroMage,0,96,91.4,91,1.0,
60,Werewolf,6,771,36.0,out_magic,bare_HeroMage,0,96,73.1,73,1.0,
60,Werewolf,6,771,36.0,out_phys,bare_hand,0,74,13.0,13,1.0,
60,Werewolf,6,771,36.0,out_phys,LongSword+2,0,74,8.7,9,1.0,
60,Werewolf,6,771,36.0,out_phys,GiantSword,0,74,18.6,19,1.0,
60,Werewolf,6,771,36.0,out_phys,GS_Hero,0,84,23.6,24,1.0,
60,Werewolf,6,771,36.0,out_phys,GS_Hero_NOX,0,94,23.6,24,1.0,
60,Werewolf,6,771,36.0,out_phys,GS_Hero_NOX_Xelima7,0,94,30.6,31,1.0,
60,Werewolf,6,771,36.0,out_phys,GS_Hero_NOX_Abaddon17,0,94,40.6,41,1.0,
60,Werewolf,6,771,36.0,out_phys,GS_full_upg10,0,94,50.6,51,1.0,
60,Werewolf,6,771,36.0,in_phys,naked_PA0,0,,36,,1.0,36
60,Werewolf,6,771,36.0,in_phys,light_PA20,0,,36,,1.0,29
60,Werewolf,6,771,36.0,in_phys,heavy_PA40,0,,36,,1.0,22
60,Werewolf,6,771,36.0,in_phys,heavy_Merien5_PA45,0,,36,,1.0,20
60,Werewolf,6,771,36.0,in_phys,heavy_Merien10_PA50,0,,36,,1.0,18
60,Werewolf,6,771,36.0,in_phys,stack_PA70,0,,36,,1.0,11
60,Werewolf,6,771,36.0,in_phys,cap_PA80,0,,36,,1.0,8
60,Werewolf,6,771,36.0,out_magic,bare,50,97,69.1,70,1.524,
60,Werewolf,6,771,36.0,out_magic,MS20,50,97,69.1,70,1.524,
60,Werewolf,6,771,36.0,out_magic,MS22_HR50,50,97,69.1,70,1.524,
60,Werewolf,6,771,36.0,out_magic,MS22_HR91,50,97,69.1,70,1.524,
60,Werewolf,6,771,36.0,out_magic,ZW20,50,97,86.4,87,1.524,
60,Werewolf,6,771,36.0,out_magic,ZW20_HeroMage,50,97,91.4,92,1.524,
60,Werewolf,6,771,36.0,out_magic,bare_HeroMage,50,97,73.1,74,1.524,
60,Werewolf,6,771,36.0,out_phys,bare_hand,50,76,13.0,14,1.524,
60,Werewolf,6,771,36.0,out_phys,LongSword+2,50,76,8.7,10,1.524,
60,Werewolf,6,771,36.0,out_phys,GiantSword,50,76,18.6,20,1.524,
60,Werewolf,6,771,36.0,out_phys,GS_Hero,50,86,23.6,25,1.524,
60,Werewolf,6,771,36.0,out_phys,GS_Hero_NOX,50,96,23.6,25,1.524,
60,Werewolf,6,771,36.0,out_phys,GS_Hero_NOX_Xelima7,50,96,30.6,32,1.524,
60,Werewolf,6,771,36.0,out_phys,GS_Hero_NOX_Abaddon17,50,96,40.6,42,1.524,
60,Werewolf,6,771,36.0,out_phys,GS_full_upg10,50,96,50.6,52,1.524,
60,Werewolf,6,771,36.0,in_phys,naked_PA0,50,,36,,1.524,35
60,Werewolf,6,771,36.0,in_phys,light_PA20,50,,36,,1.524,28
60,Werewolf,6,771,36.0,in_phys,heavy_PA40,50,,36,,1.524,21
60,Werewolf,6,771,36.0,in_phys,heavy_Merien5_PA45,50,,36,,1.524,20
60,Werewolf,6,771,36.0,in_phys,heavy_Merien10_PA50,50,,36,,1.524,18
60,Werewolf,6,771,36.0,in_phys,stack_PA70,50,,36,,1.524,11
60,Werewolf,6,771,36.0,in_phys,cap_PA80,50,,36,,1.524,7
61,Zombie,2,56,10.0,out_magic,bare,0,97,69.1,69,1.0,
61,Zombie,2,56,10.0,out_magic,MS20,0,97,69.1,69,1.0,
61,Zombie,2,56,10.0,out_magic,MS22_HR50,0,97,69.1,69,1.0,
61,Zombie,2,56,10.0,out_magic,MS22_HR91,0,97,69.1,69,1.0,
61,Zombie,2,56,10.0,out_magic,ZW20,0,97,86.4,86,1.0,
61,Zombie,2,56,10.0,out_magic,ZW20_HeroMage,0,97,91.4,91,1.0,
61,Zombie,2,56,10.0,out_magic,bare_HeroMage,0,97,73.1,73,1.0,
61,Zombie,2,56,10.0,out_phys,bare_hand,0,86,13.0,13,1.0,
61,Zombie,2,56,10.0,out_phys,LongSword+2,0,86,8.7,9,1.0,
61,Zombie,2,56,10.0,out_phys,GiantSword,0,86,18.6,19,1.0,
61,Zombie,2,56,10.0,out_phys,GS_Hero,0,96,23.6,24,1.0,
61,Zombie,2,56,10.0,out_phys,GS_Hero_NOX,0,97,23.6,24,1.0,
61,Zombie,2,56,10.0,out_phys,GS_Hero_NOX_Xelima7,0,97,30.6,31,1.0,
61,Zombie,2,56,10.0,out_phys,GS_Hero_NOX_Abaddon17,0,97,40.6,41,1.0,
61,Zombie,2,56,10.0,out_phys,GS_full_upg10,0,97,50.6,51,1.0,
61,Zombie,2,56,10.0,in_phys,naked_PA0,0,,10,,1.0,10
61,Zombie,2,56,10.0,in_phys,light_PA20,0,,10,,1.0,8
61,Zombie,2,56,10.0,in_phys,heavy_PA40,0,,10,,1.0,6
61,Zombie,2,56,10.0,in_phys,heavy_Merien5_PA45,0,,10,,1.0,6
61,Zombie,2,56,10.0,in_phys,heavy_Merien10_PA50,0,,10,,1.0,5
61,Zombie,2,56,10.0,in_phys,stack_PA70,0,,10,,1.0,3
61,Zombie,2,56,10.0,in_phys,cap_PA80,0,,10,,1.0,2
61,Zombie,2,56,10.0,out_magic,bare,50,97,69.1,70,1.524,
61,Zombie,2,56,10.0,out_magic,MS20,50,97,69.1,70,1.524,
61,Zombie,2,56,10.0,out_magic,MS22_HR50,50,97,69.1,70,1.524,
61,Zombie,2,56,10.0,out_magic,MS22_HR91,50,97,69.1,70,1.524,
61,Zombie,2,56,10.0,out_magic,ZW20,50,97,86.4,88,1.524,
61,Zombie,2,56,10.0,out_magic,ZW20_HeroMage,50,97,91.4,93,1.524,
61,Zombie,2,56,10.0,out_magic,bare_HeroMage,50,97,73.1,74,1.524,
61,Zombie,2,56,10.0,out_phys,bare_hand,50,88,13.0,13,1.524,
61,Zombie,2,56,10.0,out_phys,LongSword+2,50,88,8.7,9,1.524,
61,Zombie,2,56,10.0,out_phys,GiantSword,50,88,18.6,19,1.524,
61,Zombie,2,56,10.0,out_phys,GS_Hero,50,97,23.6,24,1.524,
61,Zombie,2,56,10.0,out_phys,GS_Hero_NOX,50,97,23.6,24,1.524,
61,Zombie,2,56,10.0,out_phys,GS_Hero_NOX_Xelima7,50,97,30.6,32,1.524,
61,Zombie,2,56,10.0,out_phys,GS_Hero_NOX_Abaddon17,50,97,40.6,42,1.524,
61,Zombie,2,56,10.0,out_phys,GS_full_upg10,50,97,50.6,52,1.524,
61,Zombie,2,56,10.0,in_phys,naked_PA0,50,,10,,1.524,9
61,Zombie,2,56,10.0,in_phys,light_PA20,50,,10,,1.524,8
61,Zombie,2,56,10.0,in_phys,heavy_PA40,50,,10,,1.524,6
61,Zombie,2,56,10.0,in_phys,heavy_Merien5_PA45,50,,10,,1.524,5
61,Zombie,2,56,10.0,in_phys,heavy_Merien10_PA50,50,,10,,1.524,5
61,Zombie,2,56,10.0,in_phys,stack_PA70,50,,10,,1.524,3
61,Zombie,2,56,10.0,in_phys,cap_PA80,50,,10,,1.524,2
62,Mercenary Warrior,0,0,5.0,out_magic,bare,0,97,69.1,69,1.0,
62,Mercenary Warrior,0,0,5.0,out_magic,MS20,0,97,69.1,69,1.0,
62,Mercenary Warrior,0,0,5.0,out_magic,MS22_HR50,0,97,69.1,69,1.0,
62,Mercenary Warrior,0,0,5.0,out_magic,MS22_HR91,0,97,69.1,69,1.0,
62,Mercenary Warrior,0,0,5.0,out_magic,ZW20,0,97,86.4,86,1.0,
62,Mercenary Warrior,0,0,5.0,out_magic,ZW20_HeroMage,0,97,91.4,91,1.0,
62,Mercenary Warrior,0,0,5.0,out_magic,bare_HeroMage,0,97,73.1,73,1.0,
62,Mercenary Warrior,0,0,5.0,out_phys,bare_hand,0,77,13.0,13,1.0,
62,Mercenary Warrior,0,0,5.0,out_phys,LongSword+2,0,77,8.7,9,1.0,
62,Mercenary Warrior,0,0,5.0,out_phys,GiantSword,0,77,18.6,19,1.0,
62,Mercenary Warrior,0,0,5.0,out_phys,GS_Hero,0,87,23.6,24,1.0,
62,Mercenary Warrior,0,0,5.0,out_phys,GS_Hero_NOX,0,97,23.6,24,1.0,
62,Mercenary Warrior,0,0,5.0,out_phys,GS_Hero_NOX_Xelima7,0,97,30.6,31,1.0,
62,Mercenary Warrior,0,0,5.0,out_phys,GS_Hero_NOX_Abaddon17,0,97,40.6,41,1.0,
62,Mercenary Warrior,0,0,5.0,out_phys,GS_full_upg10,0,97,50.6,51,1.0,
62,Mercenary Warrior,0,0,5.0,in_phys,naked_PA0,0,,5,,1.0,5
62,Mercenary Warrior,0,0,5.0,in_phys,light_PA20,0,,5,,1.0,4
62,Mercenary Warrior,0,0,5.0,in_phys,heavy_PA40,0,,5,,1.0,3
62,Mercenary Warrior,0,0,5.0,in_phys,heavy_Merien5_PA45,0,,5,,1.0,3
62,Mercenary Warrior,0,0,5.0,in_phys,heavy_Merien10_PA50,0,,5,,1.0,3
62,Mercenary Warrior,0,0,5.0,in_phys,stack_PA70,0,,5,,1.0,2
62,Mercenary Warrior,0,0,5.0,in_phys,cap_PA80,0,,5,,1.0,1
62,Mercenary Warrior,0,0,5.0,out_magic,bare,50,97,69.1,70,1.529,
62,Mercenary Warrior,0,0,5.0,out_magic,MS20,50,97,69.1,70,1.529,
62,Mercenary Warrior,0,0,5.0,out_magic,MS22_HR50,50,97,69.1,70,1.529,
62,Mercenary Warrior,0,0,5.0,out_magic,MS22_HR91,50,97,69.1,70,1.529,
62,Mercenary Warrior,0,0,5.0,out_magic,ZW20,50,97,86.4,88,1.529,
62,Mercenary Warrior,0,0,5.0,out_magic,ZW20_HeroMage,50,97,91.4,93,1.529,
62,Mercenary Warrior,0,0,5.0,out_magic,bare_HeroMage,50,97,73.1,74,1.529,
62,Mercenary Warrior,0,0,5.0,out_phys,bare_hand,50,77,13.0,13,1.529,
62,Mercenary Warrior,0,0,5.0,out_phys,LongSword+2,50,77,8.7,9,1.529,
62,Mercenary Warrior,0,0,5.0,out_phys,GiantSword,50,77,18.6,19,1.529,
62,Mercenary Warrior,0,0,5.0,out_phys,GS_Hero,50,87,23.6,24,1.529,
62,Mercenary Warrior,0,0,5.0,out_phys,GS_Hero_NOX,50,97,23.6,24,1.529,
62,Mercenary Warrior,0,0,5.0,out_phys,GS_Hero_NOX_Xelima7,50,97,30.6,32,1.529,
62,Mercenary Warrior,0,0,5.0,out_phys,GS_Hero_NOX_Abaddon17,50,97,40.6,42,1.529,
62,Mercenary Warrior,0,0,5.0,out_phys,GS_full_upg10,50,97,50.6,52,1.529,
62,Mercenary Warrior,0,0,5.0,in_phys,naked_PA0,50,,5,,1.529,5
62,Mercenary Warrior,0,0,5.0,in_phys,light_PA20,50,,5,,1.529,4
62,Mercenary Warrior,0,0,5.0,in_phys,heavy_PA40,50,,5,,1.529,3
62,Mercenary Warrior,0,0,5.0,in_phys,heavy_Merien5_PA45,50,,5,,1.529,3
62,Mercenary Warrior,0,0,5.0,in_phys,heavy_Merien10_PA50,50,,5,,1.529,3
62,Mercenary Warrior,0,0,5.0,in_phys,stack_PA70,50,,5,,1.529,2
62,Mercenary Warrior,0,0,5.0,in_phys,cap_PA80,50,,5,,1.529,1
63,Mercenary Mage,0,0,5.0,out_magic,bare,0,78,69.1,69,1.0,
63,Mercenary Mage,0,0,5.0,out_magic,MS20,0,78,69.1,69,1.0,
63,Mercenary Mage,0,0,5.0,out_magic,MS22_HR50,0,83,69.1,69,1.0,
63,Mercenary Mage,0,0,5.0,out_magic,MS22_HR91,0,87,69.1,69,1.0,
63,Mercenary Mage,0,0,5.0,out_magic,ZW20,0,78,86.4,86,1.0,
63,Mercenary Mage,0,0,5.0,out_magic,ZW20_HeroMage,0,78,91.4,91,1.0,
63,Mercenary Mage,0,0,5.0,out_magic,bare_HeroMage,0,78,73.1,73,1.0,
63,Mercenary Mage,0,0,5.0,out_phys,bare_hand,0,77,13.0,13,1.0,
63,Mercenary Mage,0,0,5.0,out_phys,LongSword+2,0,77,8.7,9,1.0,
63,Mercenary Mage,0,0,5.0,out_phys,GiantSword,0,77,18.6,19,1.0,
63,Mercenary Mage,0,0,5.0,out_phys,GS_Hero,0,87,23.6,24,1.0,
63,Mercenary Mage,0,0,5.0,out_phys,GS_Hero_NOX,0,97,23.6,24,1.0,
63,Mercenary Mage,0,0,5.0,out_phys,GS_Hero_NOX_Xelima7,0,97,30.6,31,1.0,
63,Mercenary Mage,0,0,5.0,out_phys,GS_Hero_NOX_Abaddon17,0,97,40.6,41,1.0,
63,Mercenary Mage,0,0,5.0,out_phys,GS_full_upg10,0,97,50.6,51,1.0,
63,Mercenary Mage,0,0,5.0,in_phys,naked_PA0,0,,5,,1.0,5
63,Mercenary Mage,0,0,5.0,in_phys,light_PA20,0,,5,,1.0,4
63,Mercenary Mage,0,0,5.0,in_phys,heavy_PA40,0,,5,,1.0,3
63,Mercenary Mage,0,0,5.0,in_phys,heavy_Merien5_PA45,0,,5,,1.0,3
63,Mercenary Mage,0,0,5.0,in_phys,heavy_Merien10_PA50,0,,5,,1.0,3
63,Mercenary Mage,0,0,5.0,in_phys,stack_PA70,0,,5,,1.0,2
63,Mercenary Mage,0,0,5.0,in_phys,cap_PA80,0,,5,,1.0,1
63,Mercenary Mage,0,0,5.0,out_magic,bare,50,80,69.1,70,1.524,
63,Mercenary Mage,0,0,5.0,out_magic,MS20,50,80,69.1,70,1.524,
63,Mercenary Mage,0,0,5.0,out_magic,MS22_HR50,50,85,69.1,70,1.524,
63,Mercenary Mage,0,0,5.0,out_magic,MS22_HR91,50,89,69.1,70,1.524,
63,Mercenary Mage,0,0,5.0,out_magic,ZW20,50,80,86.4,88,1.524,
63,Mercenary Mage,0,0,5.0,out_magic,ZW20_HeroMage,50,80,91.4,93,1.524,
63,Mercenary Mage,0,0,5.0,out_magic,bare_HeroMage,50,80,73.1,74,1.524,
63,Mercenary Mage,0,0,5.0,out_phys,bare_hand,50,79,13.0,13,1.524,
63,Mercenary Mage,0,0,5.0,out_phys,LongSword+2,50,79,8.7,9,1.524,
63,Mercenary Mage,0,0,5.0,out_phys,GiantSword,50,79,18.6,19,1.524,
63,Mercenary Mage,0,0,5.0,out_phys,GS_Hero,50,89,23.6,24,1.524,
63,Mercenary Mage,0,0,5.0,out_phys,GS_Hero_NOX,50,97,23.6,24,1.524,
63,Mercenary Mage,0,0,5.0,out_phys,GS_Hero_NOX_Xelima7,50,97,30.6,32,1.524,
63,Mercenary Mage,0,0,5.0,out_phys,GS_Hero_NOX_Abaddon17,50,97,40.6,42,1.524,
63,Mercenary Mage,0,0,5.0,out_phys,GS_full_upg10,50,97,50.6,52,1.524,
63,Mercenary Mage,0,0,5.0,in_phys,naked_PA0,50,,5,,1.524,5
63,Mercenary Mage,0,0,5.0,in_phys,light_PA20,50,,5,,1.524,4
63,Mercenary Mage,0,0,5.0,in_phys,heavy_PA40,50,,5,,1.524,3
63,Mercenary Mage,0,0,5.0,in_phys,heavy_Merien5_PA45,50,,5,,1.524,3
63,Mercenary Mage,0,0,5.0,in_phys,heavy_Merien10_PA50,50,,5,,1.524,3
63,Mercenary Mage,0,0,5.0,in_phys,stack_PA70,50,,5,,1.524,2
63,Mercenary Mage,0,0,5.0,in_phys,cap_PA80,50,,5,,1.524,1
64,Abaddon (incomplete),10,82501,171.0,out_magic,bare,0,78,69.1,69,1.0,
64,Abaddon (incomplete),10,82501,171.0,out_magic,MS20,0,78,69.1,69,1.0,
64,Abaddon (incomplete),10,82501,171.0,out_magic,MS22_HR50,0,83,69.1,69,1.0,
64,Abaddon (incomplete),10,82501,171.0,out_magic,MS22_HR91,0,87,69.1,69,1.0,
64,Abaddon (incomplete),10,82501,171.0,out_magic,ZW20,0,78,86.4,86,1.0,
64,Abaddon (incomplete),10,82501,171.0,out_magic,ZW20_HeroMage,0,78,91.4,91,1.0,
64,Abaddon (incomplete),10,82501,171.0,out_magic,bare_HeroMage,0,78,73.1,73,1.0,
64,Abaddon (incomplete),10,82501,171.0,out_phys,bare_hand,0,62,13.0,13,1.0,
64,Abaddon (incomplete),10,82501,171.0,out_phys,LongSword+2,0,62,8.7,9,1.0,
64,Abaddon (incomplete),10,82501,171.0,out_phys,GiantSword,0,62,18.6,19,1.0,
64,Abaddon (incomplete),10,82501,171.0,out_phys,GS_Hero,0,72,23.6,24,1.0,
64,Abaddon (incomplete),10,82501,171.0,out_phys,GS_Hero_NOX,0,82,23.6,24,1.0,
64,Abaddon (incomplete),10,82501,171.0,out_phys,GS_Hero_NOX_Xelima7,0,82,30.6,31,1.0,
64,Abaddon (incomplete),10,82501,171.0,out_phys,GS_Hero_NOX_Abaddon17,0,82,40.6,41,1.0,
64,Abaddon (incomplete),10,82501,171.0,out_phys,GS_full_upg10,0,82,50.6,51,1.0,
64,Abaddon (incomplete),10,82501,171.0,in_phys,naked_PA0,0,,171,,1.0,171
64,Abaddon (incomplete),10,82501,171.0,in_phys,light_PA20,0,,171,,1.0,137
64,Abaddon (incomplete),10,82501,171.0,in_phys,heavy_PA40,0,,171,,1.0,103
64,Abaddon (incomplete),10,82501,171.0,in_phys,heavy_Merien5_PA45,0,,171,,1.0,95
64,Abaddon (incomplete),10,82501,171.0,in_phys,heavy_Merien10_PA50,0,,171,,1.0,86
64,Abaddon (incomplete),10,82501,171.0,in_phys,stack_PA70,0,,171,,1.0,52
64,Abaddon (incomplete),10,82501,171.0,in_phys,cap_PA80,0,,171,,1.0,35
64,Abaddon (incomplete),10,82501,171.0,out_magic,bare,50,80,69.1,71,1.519,
64,Abaddon (incomplete),10,82501,171.0,out_magic,MS20,50,80,69.1,71,1.519,
64,Abaddon (incomplete),10,82501,171.0,out_magic,MS22_HR50,50,85,69.1,71,1.519,
64,Abaddon (incomplete),10,82501,171.0,out_magic,MS22_HR91,50,89,69.1,71,1.519,
64,Abaddon (incomplete),10,82501,171.0,out_magic,ZW20,50,80,86.4,89,1.519,
64,Abaddon (incomplete),10,82501,171.0,out_magic,ZW20_HeroMage,50,80,91.4,94,1.519,
64,Abaddon (incomplete),10,82501,171.0,out_magic,bare_HeroMage,50,80,73.1,75,1.519,
64,Abaddon (incomplete),10,82501,171.0,out_phys,bare_hand,50,64,13.0,14,1.519,
64,Abaddon (incomplete),10,82501,171.0,out_phys,LongSword+2,50,64,8.7,10,1.519,
64,Abaddon (incomplete),10,82501,171.0,out_phys,GiantSword,50,64,18.6,20,1.519,
64,Abaddon (incomplete),10,82501,171.0,out_phys,GS_Hero,50,74,23.6,26,1.519,
64,Abaddon (incomplete),10,82501,171.0,out_phys,GS_Hero_NOX,50,84,23.6,26,1.519,
64,Abaddon (incomplete),10,82501,171.0,out_phys,GS_Hero_NOX_Xelima7,50,84,30.6,33,1.519,
64,Abaddon (incomplete),10,82501,171.0,out_phys,GS_Hero_NOX_Abaddon17,50,84,40.6,43,1.519,
64,Abaddon (incomplete),10,82501,171.0,out_phys,GS_full_upg10,50,84,50.6,53,1.519,
64,Abaddon (incomplete),10,82501,171.0,in_phys,naked_PA0,50,,171,,1.519,170
64,Abaddon (incomplete),10,82501,171.0,in_phys,light_PA20,50,,171,,1.519,136
64,Abaddon (incomplete),10,82501,171.0,in_phys,heavy_PA40,50,,171,,1.519,102
64,Abaddon (incomplete),10,82501,171.0,in_phys,heavy_Merien5_PA45,50,,171,,1.519,94
64,Abaddon (incomplete),10,82501,171.0,in_phys,heavy_Merien10_PA50,50,,171,,1.519,85
64,Abaddon (incomplete),10,82501,171.0,in_phys,stack_PA70,50,,171,,1.519,51
64,Abaddon (incomplete),10,82501,171.0,in_phys,cap_PA80,50,,171,,1.519,34
100,Academy Recruit,0,2200,30.0,out_magic,bare,0,78,69.1,69,1.0,
100,Academy Recruit,0,2200,30.0,out_magic,MS20,0,78,69.1,69,1.0,
100,Academy Recruit,0,2200,30.0,out_magic,MS22_HR50,0,83,69.1,69,1.0,
100,Academy Recruit,0,2200,30.0,out_magic,MS22_HR91,0,87,69.1,69,1.0,
100,Academy Recruit,0,2200,30.0,out_magic,ZW20,0,78,86.4,86,1.0,
100,Academy Recruit,0,2200,30.0,out_magic,ZW20_HeroMage,0,78,91.4,91,1.0,
100,Academy Recruit,0,2200,30.0,out_magic,bare_HeroMage,0,78,73.1,73,1.0,
100,Academy Recruit,0,2200,30.0,out_phys,bare_hand,0,77,13.0,13,1.0,
100,Academy Recruit,0,2200,30.0,out_phys,LongSword+2,0,77,8.7,9,1.0,
100,Academy Recruit,0,2200,30.0,out_phys,GiantSword,0,77,18.6,19,1.0,
100,Academy Recruit,0,2200,30.0,out_phys,GS_Hero,0,87,23.6,24,1.0,
100,Academy Recruit,0,2200,30.0,out_phys,GS_Hero_NOX,0,97,23.6,24,1.0,
100,Academy Recruit,0,2200,30.0,out_phys,GS_Hero_NOX_Xelima7,0,97,30.6,31,1.0,
100,Academy Recruit,0,2200,30.0,out_phys,GS_Hero_NOX_Abaddon17,0,97,40.6,41,1.0,
